	gt	ms_total	512-256	256-128	128-64	64-32	32-16	frac	local_max	local_min	2parts
0	68	4.083247149236536e-20	0.2591842461602511	0.10232275992361631	0.047911533837499735	0.023987106531176885	0.012592719704132949	-0.27177696586438405	1	1	4.083247149236536e-20
1	20	5.724535393200413e-22	0.2253668413429643	0.0932240362435241	0.04403671396790128	0.02266555099650555	0.01220308103451761	-0.23756992237748192	1	1	5.724535393200413e-22
2	43	-8.69852830180033e-21	0.20696679142477617	0.10581528110338873	0.053622305694517584	0.028707516106549837	0.0155629111171746	-0.22252970254195076	1	1	-8.69852830180033e-21
3	8	1.2226397826468894e-20	0.1757232027259186	0.09342028396182024	0.04906272026040727	0.026725541791276525	0.014793426583697944	-0.19051662930961655	1	1	1.2226397826468894e-20
4	17	7.043502836993045e-21	0.27637858553520955	0.10498593276967888	0.044736814845819546	0.021969635800070424	0.011673342133400759	-0.2880519276686103	1	1	7.043502836993045e-21
5	37	-4.331310778188649e-20	0.22016852298805897	0.10194609115446143	0.0480006681291816	0.024997669835885424	0.014178849457916278	-0.23434737244597525	1	1	-4.331310778188649e-20
6	0	1.6047830226243888e-20	0.19937744848783806	0.09878492511596594	0.047635293583318486	0.025282102040692186	0.013733586437958115	-0.21311103492579617	1	1	1.6047830226243888e-20
7	23	1.775484617720622e-20	0.22830242519345847	0.0974198266014177	0.049267997024529886	0.024825056678822267	0.012575188361077811	-0.2408776135545363	1	1	1.775484617720622e-20
8	20	2.067449194121814e-20	0.11095208421501514	0.06648858413592536	0.04128747466464482	0.025613618402357513	0.01601237878032756	-0.1269644629953427	1	1	2.067449194121814e-20
9	27	-1.6647333183715954e-20	0.18345324354698161	0.09255643780617177	0.053917456646503895	0.03057371337077375	0.016713997086527994	-0.2001672406335096	1	1	-1.6647333183715954e-20
10	50	-1.72433708959925e-20	0.21443643802125897	0.10287481709465164	0.048410323307982055	0.024698746096216716	0.013372003173962097	-0.22780844119522106	1	1	-1.72433708959925e-20
11	17	1.7005822565977765e-21	0.2356368087952313	0.08704275673022138	0.03902795824404021	0.021247844813393126	0.012363147493264436	-0.24799995628849575	1	1	1.7005822565977765e-21
12	12	-2.940890204781498e-20	0.18223923904045664	0.10365197278410322	0.055218377676205514	0.029238269263491375	0.015667777950293456	-0.19790701699075008	1	1	-2.940890204781498e-20
13	50	5.51522518564327e-20	0.2545005611656273	0.10452044302734635	0.048964612816517206	0.024264044099712428	0.012644527741592379	-0.26714508890721966	1	1	5.51522518564327e-20
14	60	-3.6736823141724026e-20	0.22797428402984263	0.10726560016596902	0.05507039240650733	0.02862090308670317	0.014742605508541916	-0.24271688953838455	1	1	-3.6736823141724026e-20
15	34	3.36416635922306e-20	0.22349957168986256	0.09944338472802673	0.044051510514812216	0.021873000053257333	0.011374784197472558	-0.23487435588733513	1	1	3.36416635922306e-20
16	40	7.807108233115079e-21	0.1719352962686142	0.09253399532927206	0.046820046797146096	0.024820756949665627	0.013881019502717603	-0.1858163157713318	1	1	7.807108233115079e-21
17	34	-9.949999823906567e-21	0.2183172649500943	0.10619864868212205	0.05217117345915574	0.024751222270485998	0.012270487500422969	-0.23058775245051727	1	1	-9.949999823906567e-21
18	29	-8.562048309632382e-21	0.22681601432599505	0.10446665581955757	0.049556779260686926	0.024390610605057424	0.012582432779442211	-0.23939844710543726	1	1	-8.562048309632382e-21
19	41	-8.160511372814754e-21	0.19304330546381168	0.08928711491015727	0.046898494507502775	0.026145594201994474	0.015144066466026137	-0.20818737192983783	1	1	-8.160511372814754e-21
20	72	-2.660590502046939e-20	0.21300144172819718	0.10070237636122514	0.05107516411686218	0.028496428800374445	0.015737679592881006	-0.22873912132107818	1	1	-2.660590502046939e-20
21	71	-9.7331187784181e-22	0.2684754730811026	0.11188604759755806	0.043482608840749074	0.019677348829954838	0.010288223952429032	-0.2787636970335316	1	1	-9.7331187784181e-22
22	55	5.23278451670493e-21	0.2653081163192273	0.09581887395105498	0.042419654283685944	0.02049471168605741	0.010482366519057571	-0.2757904828382849	1	1	5.23278451670493e-21
23	37	-4.4650243791190115e-20	0.26203599928867993	0.09429007724168996	0.042847309900470566	0.02256728246306302	0.012646353234688509	-0.2746823525233684	1	1	-4.4650243791190115e-20
