	gt	ms_total	512-256	256-128	128-64	64-32	32-16	frac	local_max	local_min	2parts
0	29	-1.291606167677591e-20	0.23733277268648043	0.10235161768989563	0.04827984472028897	0.024209548157752083	0.013433196820064703	-0.2507659695065451	1	1	-1.291606167677591e-20
1	42	-1.0901382724031899e-20	0.14648407386893733	0.08713222869088189	0.049152725654555404	0.027410859325152567	0.015614971123687255	-0.1620990449926246	1	1	-1.0901382724031899e-20
2	68	-2.6805381190774817e-20	0.24159754527459085	0.08066380646756556	0.03964245191046077	0.02169468382636414	0.012067820341903337	-0.25366536561649417	1	1	-2.6805381190774817e-20
3	39	1.2567087091514737e-20	0.2250805440097655	0.1019166796127821	0.048498511992138275	0.02425289123422636	0.012686732541944084	-0.23776727655170957	1	1	1.2567087091514737e-20
4	76	3.2466552644796544e-21	0.2001771078142883	0.10788946553557838	0.05223216364355049	0.025961445703808792	0.013156303727593771	-0.21333341154188207	1	1	3.2466552644796544e-21
5	41	-8.798285492822018e-21	0.25189723664101943	0.09149203888711867	0.038781482373329165	0.01949722485377584	0.010999176175666155	-0.2628964128166856	1	1	-8.798285492822018e-21
6	39	5.691334608970025e-20	0.1493503658804951	0.059805613561074875	0.032577642410561006	0.020188150258497593	0.013543901536886017	-0.1628942674173811	1	1	5.691334608970025e-20
7	40	2.511780039394796e-20	0.19431596917794983	0.09549083861680639	0.05013192111270424	0.025528400916065286	0.012690820594033793	-0.2070067897719836	1	1	2.511780039394796e-20
8	33	2.5026509036959217e-21	0.08983363768927839	0.04438750017746775	0.02557533400646081	0.01592093019131876	0.009962268958493926	-0.09979590664777233	1	1	2.5026509036959217e-21
9	33	6.732230821274687e-22	0.2283489651424994	0.07377246930017603	0.037636493323099464	0.0212620708887429	0.01291742523488093	-0.24126639037738032	1	1	6.732230821274687e-22
10	52	-2.940681023808678e-20	0.1284463199656716	0.06408330395023872	0.03510162489484238	0.022420542510003024	0.014912563601152794	-0.14335888356682439	1	1	-2.940681023808678e-20
11	37	2.6812046621348732e-20	0.28495265766520245	0.08737956319301479	0.036989213479987064	0.019772082783343522	0.011488194034430388	-0.29644085169963286	1	1	2.6812046621348732e-20
12	61	-2.715029508114908e-20	0.2543155624696587	0.10473286207945554	0.048678876972547025	0.024493210891872414	0.012372140475977544	-0.26668770294563626	1	1	-2.715029508114908e-20
13	71	-2.927176151870146e-21	0.21857382539341103	0.10504231958067872	0.050470118789673855	0.026081201638451578	0.01381625416639094	-0.23239007955980195	1	1	-2.927176151870146e-21
14	44	3.6145082757997343e-20	0.18790583600626118	0.07952669033540757	0.043307685744157894	0.0252714334226776	0.015251711049939913	-0.2031575470562011	1	1	3.6145082757997343e-20
15	34	-4.270695564983826e-21	0.19305064859486892	0.0883001929376044	0.04486824045515713	0.02386577715393816	0.013205152959836047	-0.20625580155470497	1	1	-4.270695564983826e-21
16	70	-6.094081081647086e-20	0.22232738035608512	0.10026005378564466	0.048001712920331265	0.025546149027444013	0.014126488258722161	-0.23645386861480727	1	1	-6.094081081647086e-20
17	52	4.481299724673946e-20	0.145445313524914	0.07121221706576042	0.04163345496148162	0.024895890895324648	0.014957400768761751	-0.16040271429367575	1	1	4.481299724673946e-20
18	29	8.578769236369943e-21	0.17629455214960707	0.08592707927528119	0.046989538056346106	0.0276868453598146	0.016321681018733866	-0.19261623316834092	1	1	8.578769236369943e-21
19	27	-7.528734508457155e-21	0.15720736723309442	0.06687262277207139	0.041941020055176914	0.02590423630608774	0.01575879883922182	-0.17296616607231624	1	1	-7.528734508457155e-21
20	46	4.3995419585169824e-21	0.25339439933311253	0.08619178288359162	0.04369162105621277	0.023822946450551222	0.013122581527970896	-0.26651698086108344	1	1	4.3995419585169824e-21
21	76	-1.3715649730672343e-20	0.18401063514405605	0.09254623858371748	0.04590374947589856	0.02320309559870704	0.012564145295328955	-0.196574780439385	1	1	-1.3715649730672343e-20
