	gt	ms_total	512-256	256-128	128-64	64-32	32-16	frac
0	9	0.08229652111073542	0.016260827376123742	0.011919389958608556	0.010540519456189716	0.00980355795466475	0.009209978368689404	0.05682571536592228
1	58	0.07188935384258499	0.026499113249417432	0.013723487952527839	0.009160691902770583	0.006722021249778964	0.005059658788741755	0.0403305818044258
2	47	0.03696837579951534	0.011738215985058314	0.005317208315860806	0.0034329420510774656	0.00242013971323834	0.0018217771917274986	0.023408382622729526
3	46	0.10079373805835339	0.02787501679867531	0.016603737749897853	0.012696770965293487	0.01018893266642327	0.008065431234910072	0.064853290024768
4	79	0.08070467141227688	0.027838786650063323	0.010637616405434324	0.007324951442893705	0.005844777688660863	0.004999214813222952	0.04786666994899061
5	48	0.116786001118688	0.07923943304868288	0.03304056407660341	0.019656308379412575	0.012923270177116506	0.009031638396370147	0.028514929673634982
6	63	0.09032077276332427	0.02507466360390809	0.013485106221294344	0.009839678431858479	0.008279139631252572	0.007588505940477409	0.05765760321893878
7	40	0.08002070452887905	0.03351726301711046	0.016371823908297743	0.012236568558818125	0.009742116852052337	0.008277875915417413	0.03822556559635118
8	45	0.13742041244958897	0.06270552510402654	0.02691035246068072	0.015615713195666021	0.009819861017821313	0.007021512524871215	0.06769337482069122
9	43	0.0629058312825617	0.01649636991602042	0.007460667634352512	0.0066258849783541315	0.006688169143858501	0.006869437030650027	0.03954002433589125
10	54	0.09029746437311045	0.03722819457287159	0.011760256191250967	0.006440508586991587	0.004367598959369363	0.003218842008328635	0.04985042779191023
11	20	0.09424202623350858	0.022370754642803203	0.017124882783992858	0.014038239667943193	0.011380979709897737	0.009403284290786537	0.062467987299918835
12	14	0.014018197723899836	0.005005668618971646	0.0010072961785113144	0.0008929166604443144	0.0008760309586111655	0.0008943822696582741	0.008118146835269915
13	45	0.1564810471614062	0.09823065988931734	0.01509455394843727	0.007145745625367226	0.00563823667294625	0.004935618246241452	0.05331476902584741
14	58	0.11350304430297789	0.0724526306492432	0.008037575795266367	0.00368383563918824	0.0021559789437074406	0.0013980445976979764	0.03965236905603671
15	65	0.04782119542629072	0.016927236676913933	0.004831408301104905	0.0036700310590939878	0.0033706605756758847	0.0032055416337327955	0.027688417115643994
16	18	0.047604357908233585	0.027564726622066087	0.0019054833610604395	0.0009841874323778962	0.000855762558956272	0.0008712195873642766	0.01916841169880322
17	69	0.08544192683348384	0.03003697768314807	0.015686628812188286	0.008723531781344555	0.00528472547791359	0.00350497672711137	0.051899972423224396
18	52	0.13020603072555723	0.04888093570416857	0.02231558605547571	0.017658467970366583	0.015209261276394355	0.01328290840786694	0.06804218661352171
19	45	0.1014906505463539	0.024124496461868906	0.01674233226401505	0.013360036579410789	0.010810796476138414	0.008675726978028143	0.06869042710645686
20	71	0.1430920920479954	0.05195749833935155	0.026409975799126222	0.018045437919798263	0.014156383301919444	0.011848750091749368	0.07928584361689447
21	38	0.06483195787103817	0.019834497843605116	0.010583399578336124	0.007912922091801378	0.00638507549179868	0.005315549093629113	0.03968191093380394
22	56	0.08899285454908297	0.024154231054560694	0.012861599744331239	0.009458298836772495	0.007192626648669703	0.005574628337960085	0.05926399515656218
23	39	0.0919303925876478	0.019612302859451605	0.014003662339455861	0.012005052560828188	0.010660481746545275	0.009328838989952333	0.06298925073824387
24	41	0.16617706134657523	0.04182824010039217	0.029857582421851263	0.025330817444457858	0.022285253029552577	0.019681410982714642	0.10466741026346842
25	50	0.028485713723706785	0.007985957852520941	0.002548209702854481	0.0019421948264224844	0.001797556819083625	0.0017371256759391245	0.01876263019524672
26	25	0.07975200079872782	0.01779052226987183	0.012146057032732728	0.009808818683105808	0.00849858805048538	0.007672078538262427	0.05428939999059357
