	gt	ms_total	512-256	256-128	128-64	64-32	32-16	frac
0	33	0.19223602745934598	0.12416606631840277	0.03121804618999055	0.01774137880745128	0.01248593686695022	0.009586018058045086	0.05848394308289813
1	77	0.24992255155286563	0.12506421849381089	0.029325759020206673	0.01604200827423604	0.01140923100214288	0.009134235309525939	0.11572409774952881
2	81	0.30650665454000936	0.4659046594023901	0.07713910532037821	0.03231647290671475	0.01664300802423433	0.010161378624866057	-0.1695593834872468
3	28	0.05668796848394071	0.027961360031552935	0.005698178126876365	0.004985087053548699	0.0046308599208426705	0.004336319472568319	0.024390288979819458
4	56	0.14875762935429143	0.11888385401323763	0.011752261690207103	0.0059288217249271235	0.004515694352504534	0.003771089773185233	0.02610268556786857
5	83	0.22941671623000873	0.16249660084134915	0.01533195802144617	0.006657127332573922	0.004041348001067397	0.002837986909234892	0.06408212847942468
6	12	0.07510380698191915	0.03754693343959448	0.006230191753070042	0.003978377542814646	0.0031194738667632087	0.002710852382884374	0.03484602115944029
7	41	0.19838585217646806	0.1302669337456842	0.02230487903815402	0.012484696603636804	0.009528562868344553	0.007533491998626724	0.06058542643215713
8	44	0.1612095379078875	0.1325060579474409	0.02362316972067578	0.01295776472904821	0.009569206027601095	0.007773515039770857	0.02092996492067576
9	57	0.0863819415579251	0.046409646329580556	0.013122374747153479	0.007577066014742852	0.004967840590297934	0.003564022984555629	0.03640827224378891
10	80	0.12137513072632636	0.06365137513013458	0.012409348871074182	0.005910326993911728	0.0034974111045573035	0.002370243787239449	0.05535351180895233
11	0	0.049278073207887386	0.5086562759090137	0.08038136394926383	0.02853756343232324	0.014452372714196176	0.008824620600058982	-0.46820282330118534
12	41	0.1134918333858152	0.04909101893304546	0.0101087228162002	0.005076126066498786	0.002861849958395316	0.0021267164213857213	0.06227409803138402
13	45	0.12889477301023614	0.047693665648401884	0.013443533225483802	0.01078786174930513	0.008998384040200837	0.007881640310334944	0.0733194670514993
14	78	0.19706327343450483	0.20476672018565117	0.044476388105034945	0.021201424807841818	0.013149926062952087	0.009459421660292483	-0.017162868411438825
15	36	0.11109332344325523	0.050354224263915906	0.01253010603559071	0.007823776177486325	0.005833571056524536	0.004745755317920001	0.055993343861419326
16	46	0.12532810089275875	0.06280652708003985	0.011925393763350636	0.005653491683278881	0.0032052758437936943	0.001825236200950613	0.06069633761176829
17	46	0.08543143090162747	0.045484327903506455	0.008996250965766511	0.0047832043752760465	0.0023506249548182006	0.0006984183269741672	0.039248684671146845
18	57	0.08392487044378599	0.04863006496863593	0.005779439777562613	0.00176562862918906	0.00045270806580228226	0.0011340600980662408	0.03416074537708382
19	52	0.12990168987303527	0.08460044549031567	0.01418736585149848	0.009642713710258804	0.007607810944630535	0.006213761520789258	0.03908748286193034
20	44	0.06057170997800741	0.02993970264496634	0.004026290188450786	0.001995941867675266	0.0010941464867669755	0.0005896399201226938	0.03004236741291838
21	18	0.05439858722623456	0.028173932529921883	0.0031326977848743316	0.0018969287195546528	0.0012846701136870456	0.000918870960675141	0.025305783735637532
22	20	0.17292740097150977	0.12435847002091446	0.019654204929363123	0.008588042700555527	0.0057970654496389724	0.004393958946585068	0.044174972004010236
23	16	0.12013845841340628	0.07336206249067163	0.017862572879297225	0.01087570274026161	0.008489374515884598	0.007469298729105357	0.03930709719362929
24	31	0.07528719801461609	0.024990583273714527	0.006821103736549656	0.004173068203795819	0.0031826582249439377	0.0026587554926747045	0.04763785924822685
25	55	0.08047426750054298	0.07162408743832938	0.004983888143072157	0.002227845408673601	0.001152705600728332	0.0004857409097395182	0.00836443915247409
26	28	0.12416972081719907	0.07223256414003253	0.006531447196262382	0.0030477217660790502	0.007547230559527284	0.010304243854019412	0.04163291282314713
27	63	0.19507066224572628	0.08692536916851416	0.023742349912838703	0.015737693719570053	0.011057731375842858	0.007561025192145226	0.10058426788506689
