	gt	ms_total	512-256	256-128	128-64	64-32	32-16	frac
0	29	0.06943006536134723	0.024517692294287005	0.009855635543295464	0.006598798249072851	0.005187515146751058	0.004494293764737549	0.040418079302322676
1	42	0.07729010259432609	0.02457357631813245	0.010596823993557996	0.007552610502056645	0.006132615202821279	0.0053574537274885215	0.04735907254870512
2	68	0.12235525946962038	0.056977146701811525	0.013939825306456443	0.007930377299067048	0.005258703024412784	0.003646072463514127	0.06173204030429473
3	39	0.11645356706000708	0.04164539263793297	0.017553297251272387	0.011290455787309365	0.008457583232762255	0.0068234418737269835	0.06798473254834712
4	76	0.12699530687054095	0.05574119819533552	0.025065330848346938	0.01473976745501306	0.009833083563176172	0.007096363347386342	0.0641577453278191
5	41	0.10293445409320987	0.04458125294247033	0.011556876472289543	0.006020730798387217	0.0039262811548762214	0.002976515145349213	0.05537668600539032
6	39	0.07487996901028804	0.02457174978872953	0.008482330999285782	0.006854534951093034	0.006335148632679194	0.0059349809436748165	0.04437323827788369
7	40	0.10748186345396837	0.037982695543200065	0.017523949370677982	0.01144907102911682	0.007945451562897655	0.0058299325116322265	0.06366923539913608
8	33	0.026829833684642222	0.010179785576534857	0.0029124297073632416	0.0019112331938097144	0.0016072694172475992	0.001496070927581252	0.015153977180526112
9	33	0.09038775509193933	0.04384407766051701	0.0102873255906641	0.006637401076027432	0.0049923257987711375	0.003983100520717066	0.04256057691070526
10	52	0.091494816764246	0.029286522704008403	0.013908656866970358	0.00936956571541362	0.007812330980276606	0.006851230405780737	0.05535706365445687
11	37	0.15502939238984703	0.07966315050875963	0.01760818149452862	0.010346629528099045	0.007783397957518738	0.006244509082332653	0.06912173279875475
12	61	0.1042917590767738	0.040827960417723824	0.014724642764508224	0.009317481888141316	0.006908252750242632	0.005561089067580867	0.0579027095914691
13	71	0.08420296271661626	0.03601527503130639	0.015978434144542364	0.01048540671964503	0.007967841045044758	0.006473746934097446	0.041713940751212424
14	44	0.11060115863085287	0.03532561586717976	0.014779460779295171	0.011759414858597673	0.010272564650475357	0.008947593609843662	0.06632794915382945
15	34	0.06152579076377644	0.020641894656869705	0.008705951189582754	0.005510128207646211	0.003651354371980828	0.0026230681872621573	0.03826082791964458
16	70	0.14827841690625193	0.05732037079461335	0.02303164516999964	0.014321464712306572	0.010513365202898013	0.008270610021537382	0.0826874360901012
17	52	0.056838305146512696	0.01717567696735114	0.0067700660690900236	0.0053375254680708755	0.0045750844032619075	0.004069993511218045	0.035592634667943504
18	29	0.14080478459115991	0.05112230158290526	0.024473718562322444	0.016745862474826973	0.012998377243845529	0.010382768416310527	0.07929971459194413
19	27	0.04456414905945404	0.014980394934885668	0.004950113772584762	0.004162817855395132	0.0039505669119054496	0.0038535749949284636	0.02573017912963991
20	46	0.14121899735369808	0.061747598299980756	0.017997485030659066	0.011485235992185963	0.008607071012112548	0.006997149623851705	0.07247424942986563
21	76	0.08385322125824957	0.041421750392456345	0.02087452869137473	0.013179171925569387	0.009392488960257022	0.007302031598643003	0.03512943926715022
22	51	0.19723244723578695	0.09628279841026773	0.027169306432558955	0.015811131627399194	0.011378290795945833	0.009157737824891982	0.09179191100062724
23	47	0.13233990850599103	0.048337238057100385	0.018148273399529253	0.011961570895885862	0.009450363196423332	0.008261900082523184	0.07574077036636746
24	52	0.1112864647051984	0.03837593329509251	0.017934647474472452	0.011618740996087135	0.00896890786095086	0.007144410900283698	0.0657661205098222
25	66	0.10229606162226762	0.06562985006944816	0.025352534024838273	0.01592388776951635	0.011259933048518028	0.008214064953698511	0.028452146599120952
26	31	0.09532842822371437	0.03702708594502471	0.012638773487087775	0.008738476017911851	0.0071666150274093746	0.006310664690026939	0.05199067758866272
27	57	0.09845504183098647	0.03108548550882035	0.016222693707828344	0.010219938172610875	0.007532874163159633	0.006075231331787735	0.06129432499037839
28	73	0.11534743683682837	0.040781571435746795	0.018160390117617924	0.011600268871162516	0.008177521635421322	0.005896730505842357	0.06866913489523921
29	65	0.07091834362369859	0.03273702745012673	0.00901681028037098	0.005429751815446277	0.004080801954379541	0.0034978859303664445	0.034683430243205415
30	18	0.07982342957394958	0.028829472505790793	0.012429901851617641	0.007872525540961666	0.0049189394689468915	0.002859115462878952	0.04813484160527984
31	24	0.08488284915138739	0.050013741256385184	0.01961895778693287	0.010646847997116203	0.0061683030584323804	0.0040751434827822845	0.030793964412219918
32	35	0.1438133296275197	0.07318322528620753	0.016042102042884	0.010103909593343258	0.007041364357621288	0.004835473388437881	0.06579463095287427
33	26	0.09724666025423104	0.09256902132243539	0.029991941016216637	0.015224403971402548	0.009941698120144546	0.007092479891561759	-0.0024148409597661066
34	80	0.14072605026050428	0.04522214040896269	0.025031978146052118	0.01828786384730465	0.013871320843494609	0.01070704956683492	0.08479686028470666
35	38	0.06416795567589459	0.01685651523398466	0.008412654820154035	0.006085507502231026	0.00501644909954079	0.004305154731937487	0.04300628570997244
36	49	0.09321327415824528	0.026022086941059355	0.015432535317621945	0.01161255332601347	0.009475002105481089	0.008043453314860493	0.05914773390232543
37	85	0.1513067973543975	0.06940042191298446	0.02189313681646815	0.012200541378030564	0.008224725010241992	0.00607268569938428	0.07583368974202877
38	48	0.06039860073495656	0.020885141277110955	0.010389170870580767	0.007124508780612701	0.005031743681073074	0.0035493036785406184	0.035964155779304986
39	0	0.01624198765137464	0.0037736048134349217	0.002018255194087757	0.001759273950566603	0.0017445797352575207	0.0017808995894306415	0.010687483248509077
40	62	0.09536232780597771	0.04026734173095723	0.014990864163344966	0.007942482086501041	0.004653548117686959	0.0029056821233019088	0.05218930395171857
41	69	0.13572114043412065	0.059412704905016905	0.018546190410704162	0.010992347987361983	0.007627686582157109	0.005440236678011227	0.07086819885109251
42	90	0.09887253558163629	0.031240535470802897	0.01824536303730213	0.012382963212059946	0.009345289356574664	0.00748365382661354	0.060148346284219854
43	31	0.09508657864214398	0.030888441908365687	0.014711029336603856	0.011686787454924314	0.010116272823837097	0.008928755178378144	0.05526938155540015
44	22	0.09293428638349284	0.028162478879189583	0.016870329823491646	0.012088888537615479	0.00900390025631335	0.006913113813285266	0.05785869369101799
45	23	0.03998312246100251	0.01217864590046214	0.0054645344248652646	0.0038209224642087175	0.0030757428634136746	0.0027174932941019282	0.02508698326643844
46	24	0.0214046560577635	0.005840452441803432	0.0033190966291696054	0.002470962654373324	0.0019007337168047492	0.0013378441667114438	0.014226359449248624
47	25	0.06921557322841565	0.025137385228987917	0.010771411631771971	0.007456445899739338	0.006008278258955618	0.0051656099672526875	0.038912578032175044
48	44	0.12146585477091895	0.05127353932966036	0.01739679955897261	0.008448244837410596	0.0050453251338717295	0.0033895296296676844	0.06680278581159091
49	92	0.16151246146840129	0.06631029614507382	0.027914268737681897	0.016788715537979112	0.012412336346188308	0.010407476839498319	0.08479468848382915
50	12	0.08844540466004089	0.0391383410886883	0.012195243244174661	0.008416414901397053	0.006659310504399331	0.005541241742844317	0.04376582182850827
51	15	0.07604072712653735	0.033126920269432536	0.008693789780077562	0.0073591106461413725	0.006613965835487138	0.0057797237680953855	0.03713408308900943
52	40	0.12216568763745636	0.06644502124574794	0.01803200789458198	0.005037009702146772	0.0002455698412312885	0.002755503955449745	0.05296516243625867
53	19	0.11091606180496216	0.053401272220499015	0.013860198733704292	0.007523129398375346	0.004706764495243471	0.0034057150052462432	0.054109074579216904
54	64	0.06093669875083125	0.015278142568487581	0.009417307000053776	0.0070117346852472855	0.005551580611382328	0.004545447846203375	0.0411131083361403
55	41	0.05357460321636355	0.018287542708325697	0.007644772091854898	0.004875316208507863	0.00416155185351264	0.0039011310337157866	0.03138592947432207
56	53	0.13005468399509648	0.043084123956616226	0.019794156166401494	0.013070999456613601	0.009783520906225654	0.007801482475842885	0.07916907756263736
57	13	0.08191164702819279	0.04060846319555019	0.006747483937890551	0.004746698547631631	0.004207404374482376	0.003928973401544731	0.037374210431097864
58	23	0.09194814363131762	0.03773554299568492	0.014859274583792085	0.006609331528002113	0.0041111281854772745	0.0029363216737132254	0.051276278961919476
59	43	0.04689472680876375	0.013618610291651559	0.008128186976995095	0.005434172015175945	0.0038873293644198885	0.0032152294640402333	0.030060887053071954
60	11	0.05402754795717128	0.025646155034055224	0.004379049081312863	0.0028058307468056343	0.002248456795851839	0.0019701704330841435	0.026411222490031916
61	33	0.08126572687217253	0.03199148740214941	0.015131472970377889	0.010934951333522236	0.00839268178968068	0.006484726361429967	0.04278951310859315
62	42	0.14140594045228602	0.13541940688416187	0.021200009166202325	0.010055482787326299	0.006798105241799297	0.005260484720914409	0.0007260488472097381
63	40	0.054265602722026754	0.01492751527573293	0.007994092903359716	0.005956252478586441	0.004910668633792563	0.0041453594820307724	0.03519272796426305
64	82	0.10176173590741798	0.03245427600096684	0.015561148573199061	0.010420266705550131	0.007775723767861887	0.006148634221260695	0.06315882568519045
65	5	0.09928318522197316	0.061559843319847776	0.010736859865729594	0.006470122624982206	0.00513722531070321	0.004479624455180972	0.03324371744694441
66	47	0.0792531483643619	0.029486888009246696	0.015372058839051152	0.00941152302090816	0.0060392339660420985	0.004156226452203919	0.04561003390291128
67	35	0.07940475139002581	0.038956261087530336	0.0066487528549570045	0.004769621785063726	0.004419150553305058	0.004310287230824437	0.03613820307167104
68	40	0.060851532595653984	0.020923983830455524	0.006949327779106082	0.0047805472708998134	0.00391220269317124	0.0034819922950650355	0.03644555647013342
69	14	0.029017100371578567	0.007221055400568889	0.004256727035860551	0.003239654204028533	0.0024997919930466713	0.001996131663497443	0.019799913307512233
70	89	0.15576178428200455	0.06605035965378525	0.023746692984783765	0.013941029815891608	0.009899134119598415	0.007898625206774893	0.0818127994214444
71	39	0.04362191737145575	0.0097460543031961	0.0054119094884186375	0.004221140908537372	0.0035326498355094664	0.0031378517566269743	0.03073801131163268
72	19	0.12007296911221788	0.03302784540198804	0.02287402838540634	0.015123775055685428	0.011036134720448424	0.008851194954897538	0.07819392875533229
73	58	0.10224595883649176	0.034718022913302365	0.01553458293672937	0.010511340081145636	0.008052417571958981	0.00633842738728589	0.061189508535903506
74	31	0.06449587104158966	0.024130336508833738	0.008830482462956032	0.006187406312997656	0.004930431509329011	0.004077536664832765	0.03628799786792315
75	37	0.033339815303467094	0.011902696209445307	0.003105491259352084	0.0025857784626937587	0.0024801930664568594	0.0025096599781129435	0.018927459115908846
76	17	0.03776096284987206	0.014077078468135393	0.004026322745853661	0.00281776571687622	0.002301091896684548	0.0020249252352783154	0.02165895914645835
77	7	0.0711917282462165	0.021098186861047714	0.010726291801996322	0.008784925678324451	0.007429508237481171	0.0062936866356080624	0.04379985474956073
78	52	0.06541287434584765	0.02112787132000285	0.009115678683657213	0.005611127068335815	0.0040990139200217605	0.0030823198489752096	0.04120268317686959
79	27	0.05085701383632947	0.01759003688408727	0.008525873785043958	0.005447495941067173	0.003741806816885274	0.002748359069691281	0.030518617882550926
80	43	0.12014916682257035	0.057594064055288344	0.0159114194091364	0.0069002530755268195	0.003855625221904414	0.0024483275907026996	0.0601067751765793
81	78	0.06499805332391238	0.02948506379588483	0.00645619617347109	0.0036884252929379876	0.0028399457311984234	0.002395881298715065	0.03311710822931249
82	17	0.04902471755369621	0.01145404388494219	0.008642650083845823	0.006206096239103583	0.004494337122068247	0.003360024191941544	0.03421064947681248
83	14	0.04336720368523358	0.007819710420277126	0.005899440131616115	0.005151376287281204	0.00494265873856562	0.004859014072117795	0.030688479192838656
84	64	0.09998819285299987	0.031517217855371524	0.016728937006277422	0.009342248476095922	0.004142994340777263	0.0011655239504178064	0.06730545104721054
